Word,Start,End,time_spent,post_pause,speaker,length,std_time_spent,post_space,amplitude,pitch,time,speed,isImpWord
right,522.18,522.38,0.2,0.08,0,5,0.04,0.0800000000000409,0.2501383726959428,184.5231062381652,522.28,25.0,False
it's,522.46,522.56,0.1,0.02,0,4,0.025,0.0200000000000954,0.1065649334679661,202.0322592729629,522.51,40.0,False
all,522.58,522.7,0.12,0.06,0,3,0.04,0.0599999999999454,0.8259497092903957,254.28703931426497,522.6400000000001,25.0,False
good,522.76,523.0,0.24,0.8,0,4,0.06,0.7999999999999545,0.2119110912675567,203.30785496834147,522.88,16.666666666666668,False
you,523.8,523.88,0.08,0.24,0,3,0.0266666666666666,0.2400000000000091,0.136137976071913,218.10376920688824,523.8399999999999,37.5,False
actually,524.12,524.44,0.32,0.06,0,8,0.04,0.0599999999999454,0.3655133497649883,213.4760033840577,524.28,25.0,False
did,524.5,524.64,0.14,0.04,0,3,0.0466666666666666,0.0399999999999636,0.1680488446526037,204.2391401530224,524.5699999999999,21.428571428571427,False
pay,524.68,524.84,0.16,0.02,0,3,0.0533333333333333,0.0199999999999818,0.1865681479420382,191.0957341630287,524.76,18.75,False
your,524.86,524.96,0.1,0.04,0,4,0.025,0.0399999999999636,0.312221554900975,180.5562381273419,524.9100000000001,40.0,False
last,525.0,525.22,0.22,0.04,0,4,0.055,0.0399999999999636,0.1942286728368662,155.41195175905582,525.11,18.181818181818183,False
three,525.26,525.4,0.14,0.02,0,5,0.028,0.0199999999999818,0.0879207141011731,146.9298495103968,525.3299999999999,35.71428571428571,False
loans,525.42,525.72,0.3,0.42,0,5,0.06,0.4199999999999591,0.0647527395124197,,525.5699999999999,16.666666666666668,False
well,526.14,526.34,0.2,0.22,0,4,0.05,0.2199999999999136,0.1765347432749393,93.06796511709544,526.24,20.0,False
you,526.56,526.62,0.06,0.04,0,3,0.02,0.0399999999999636,0.1112738755682913,117.46130385827468,526.5899999999999,50.0,False
would,526.66,526.76,0.1,0.02,0,5,0.02,0.0199999999999818,0.1942477893002754,242.71154629209352,526.71,50.0,False
expect,526.78,527.06,0.28,0.04,0,6,0.0466666666666666,0.0400000000000773,0.1102870481259554,190.9781276928872,526.92,21.428571428571427,False
to,527.1,527.16,0.06,0.04,0,2,0.03,0.0400000000000773,0.1095193716804429,166.9557062314664,527.13,33.333333333333336,False
get,527.2,527.3,0.1,0.02,0,3,0.0333333333333333,0.0200000000000954,0.1744100193615929,145.95044016560385,527.25,30.0,False
the,527.32,527.38,0.06,0.04,0,3,0.02,0.0399999999999636,0.1087094190833015,201.0486733081161,527.35,50.0,False
loan,527.42,527.68,0.26,0.92,0,4,0.065,0.9200000000000728,0.0919271458392541,300.38649076734583,527.55,15.384615384615383,True
uhhuh,528.6,528.78,0.18,1.36,0,5,0.036,1.3600000000000136,0.0012754876661552,,528.69,27.77777777777778,False
but,530.14,530.24,0.1,0.02,0,3,0.0333333333333333,0.0199999999999818,0.1251657118223029,253.980758361594,530.19,30.0,False
then,530.26,530.36,0.1,0.04,0,4,0.025,0.0399999999999636,0.3447292941910791,288.64543798352014,530.31,40.0,False
suppose,530.4,530.68,0.28,0.02,0,7,0.04,0.0200000000000954,0.1950626187195086,305.46210110080926,530.54,24.999999999999996,False
that,530.7,530.78,0.08,0.04,0,4,0.02,0.0400000000000773,0.2008515176292823,239.6538283725461,530.74,50.0,False
you,530.82,531.0,0.18,0.08,0,3,0.06,0.0800000000000409,0.2738738238111408,248.3714276424029,530.9100000000001,16.666666666666668,False
had,531.08,531.18,0.1,0.04,0,3,0.0333333333333333,0.0400000000000773,0.2878917528816313,174.94436668018318,531.13,30.0,False
been,531.22,531.34,0.12,0.02,0,4,0.03,0.0199999999999818,0.2179670589321262,224.46754480097664,531.28,33.333333333333336,False
denied,531.36,531.68,0.32,0.02,0,6,0.0533333333333333,0.0200000000000954,0.2606535792397675,184.2881255371045,531.52,18.75,False
your,531.7,531.78,0.08,0.04,0,4,0.02,0.0400000000000773,0.2183113110673561,189.36154806614329,531.74,50.0,False
loan,531.82,532.1,0.28,0.36,0,4,0.07,0.3600000000000136,0.1522600962427985,204.5902031082004,531.96,14.285714285714285,True
because,532.46,532.7,0.24,0.0,0,7,0.0342857142857142,0.0,0.2935454514372452,251.6758211257346,532.58,29.166666666666668,False
of,532.7,532.78,0.08,0.08,0,2,0.04,0.0800000000000409,0.2010753989736723,260.5856898394899,532.74,25.0,False
insufficient,532.86,533.5,0.64,0.04,0,12,0.0533333333333333,0.0399999999999636,0.2039470202865655,256.0995725515132,533.1800000000001,18.75,False
income,533.54,533.96,0.42,0.68,0,6,0.0699999999999999,0.67999999999995,0.1009227809427269,188.4987961127332,533.75,14.285714285714286,True
then,534.64,534.78,0.14,0.04,0,4,0.035,0.0400000000000773,0.1485377451257833,220.41671819078823,534.71,28.57142857142857,False
you,534.82,534.92,0.1,0.08,0,3,0.0333333333333333,0.0800000000000409,0.2516751224845914,243.84778064181643,534.87,30.0,False
wouldn't,535.0,535.22,0.22,0.04,0,8,0.0275,0.0399999999999636,0.2520457389260849,252.1162855421048,535.11,36.36363636363637,False
expect,535.26,535.6,0.34,0.06,0,6,0.0566666666666666,0.0599999999999454,0.161765327196717,156.6184686559915,535.4300000000001,17.64705882352941,False
no,535.66,535.78,0.12,0.04,0,2,0.06,0.0400000000000773,0.2005178466771851,210.1832998583417,535.72,16.666666666666668,False
one,535.82,535.94,0.12,0.02,0,3,0.04,0.0199999999999818,0.1734334128328784,220.36986301062345,535.8800000000001,25.0,False
in,535.96,536.02,0.06,0.04,0,2,0.03,0.0399999999999636,0.1318997294757002,208.4027035761159,535.99,33.333333333333336,False
this,536.06,536.2,0.14,0.08,0,4,0.035,0.0799999999999272,0.1253035261613876,179.11382694126164,536.13,28.57142857142857,False
room,536.28,536.52,0.24,0.04,0,4,0.06,0.0399999999999636,0.2767287247208428,264.34687064255644,536.4,16.666666666666668,False
would,536.56,536.66,0.1,0.04,0,5,0.02,0.0400000000000773,0.1632580687145091,187.7126898624821,536.6099999999999,50.0,False
expect,536.7,537.26,0.56,1.62,0,6,0.0933333333333333,1.6200000000000043,0.1187730408534867,107.06416919060094,536.98,10.714285714285714,True
that,538.88,539.06,0.18,0.12,0,4,0.045,0.1200000000000045,0.401539655164189,205.72143294211932,538.97,22.22222222222222,False
if,539.18,539.36,0.18,0.04,0,2,0.09,0.0399999999999636,0.2159715541376978,258.2050429027528,539.27,11.11111111111111,True
your,539.4,539.58,0.18,0.28,0,4,0.045,0.2799999999999727,0.4440823215949023,249.3453609639133,539.49,22.22222222222222,False
prior,539.86,540.14,0.28,0.02,0,5,0.056,0.0199999999999818,0.3688041105444632,258.0304551243158,540.0,17.857142857142854,False
payment,540.16,540.46,0.3,0.04,0,7,0.0428571428571428,0.0399999999999636,0.1814194468293126,175.5447460596509,540.31,23.333333333333336,False
history,540.5,540.78,0.28,0.08,0,7,0.04,0.0800000000000409,0.1187966910010563,190.31275839346748,540.64,24.999999999999996,False
changed,540.86,541.44,0.58,0.32,0,7,0.0828571428571428,0.3199999999999363,0.1192692805125828,249.14137137149123,541.1500000000001,12.06896551724138,True
the,541.76,541.84,0.08,0.04,0,3,0.0266666666666666,0.0399999999999636,0.1745954021528409,239.28336991389187,541.8,37.5,False
decision,541.88,542.3,0.42,0.06,0,8,0.0525,0.0600000000000591,0.1665244396937548,208.7827027858988,542.0899999999999,19.047619047619047,False
the,542.36,542.42,0.06,0.04,0,3,0.02,0.0400000000000773,0.2115985181433559,202.1960845250252,542.39,50.0,False
loan,542.46,542.64,0.18,0.04,0,4,0.045,0.0399999999999636,0.2077440699304042,212.51830265212223,542.55,22.22222222222222,False
decision,542.68,543.08,0.4,0.04,0,8,0.05,0.0399999999999636,0.0825467090293853,184.93201474248997,542.88,20.0,False
would,543.12,543.22,0.1,0.04,0,5,0.02,0.0399999999999636,0.0658301702168329,,543.1700000000001,50.0,False
change,543.26,543.66,0.4,1.14,0,6,0.0666666666666666,1.1399999999999864,0.0549432255210264,152.88476764953197,543.46,15.0,True
right,544.8,545.04,0.24,0.04,0,5,0.048,0.0400000000000773,0.2990330499414749,194.3840003464076,544.92,20.833333333333336,False
so,545.08,545.18,0.1,0.36,0,2,0.05,0.3600000000000136,0.1783824543906762,227.70526589250704,545.13,20.0,False
here's,545.54,545.78,0.24,0.06,0,6,0.04,0.0600000000000591,0.3113116934708622,292.2379410837127,545.66,25.0,False
how,545.84,546.08,0.24,0.56,0,3,0.08,0.5599999999999454,0.54146841108771,244.729215414577,545.96,12.5,True
we,546.64,546.74,0.1,0.1,0,2,0.05,0.1000000000000227,0.1960101454626882,242.7845789168644,546.69,20.0,False
have,546.84,547.04,0.2,0.08,0,4,0.05,0.0800000000000409,0.5063057672785748,227.78966673870548,546.94,20.0,False
expectations,547.12,548.18,1.06,0.26,0,12,0.0883333333333333,0.2600000000001046,0.1381580973064375,234.38924318995225,547.65,11.320754716981131,True
where,548.44,548.6,0.16,0.02,0,5,0.032,0.0199999999999818,0.4321896012378121,243.60173901361856,548.52,31.25,False
we,548.62,548.68,0.06,0.08,0,2,0.03,0.0800000000000409,0.2669117714610087,242.3662543186556,548.65,33.333333333333336,False
only,548.76,548.92,0.16,0.04,0,4,0.04,0.0400000000000773,0.258156500904924,292.1514274723308,548.8399999999999,25.0,False
expect,548.96,549.24,0.28,0.06,0,6,0.0466666666666666,0.0599999999999454,0.2080590837138259,215.95001346492185,549.1,21.428571428571427,False
to,549.3,549.4,0.1,0.52,0,2,0.05,0.5199999999999818,0.1680465222694109,233.1476302681079,549.3499999999999,20.0,False
produce,549.92,550.24,0.32,0.06,0,7,0.0457142857142857,0.0599999999999454,0.1231898277417655,215.0169823729452,550.0799999999999,21.875,False
outcomes,550.3,550.78,0.48,0.04,0,8,0.06,0.0400000000000773,0.1923756978813999,207.0223767663237,550.54,16.666666666666668,False
for,550.82,550.92,0.1,0.06,0,3,0.0333333333333333,0.0600000000000591,0.093588624365737,192.5588729107185,550.87,30.0,False
similar,550.98,551.4,0.42,0.06,0,7,0.06,0.0600000000000591,0.2249904010634716,210.8166918824914,551.19,16.666666666666668,False
related,551.46,551.8,0.34,0.04,0,7,0.0485714285714285,0.0400000000000773,0.1494358136418868,168.8613459727156,551.63,20.588235294117645,False
circumstances,551.84,552.72,0.88,1.02,0,13,0.0676923076923076,1.0199999999999818,0.0422223335792911,,552.28,14.772727272727272,True
yeah,553.74,553.74,0.0,1.28,0,4,0.0,1.2799999999999727,,,553.74,inf,False
these,555.02,555.32,0.3,0.08,0,5,0.06,0.0799999999999272,0.2465259409150751,199.490762441925,555.1700000000001,16.666666666666668,False
notions,555.4,556.02,0.62,0.1,0,7,0.0885714285714285,0.1000000000000227,0.1893108454579356,275.80617555711206,555.71,11.290322580645162,True
these,556.12,556.28,0.16,0.06,0,5,0.032,0.0600000000000591,0.1488538605333342,223.7210403416501,556.2,31.25,False
human,556.34,556.66,0.32,0.06,0,5,0.064,0.0600000000000591,0.1655727546821917,275.4276426014935,556.5,15.625,True
notions,556.72,557.3,0.58,0.38,0,7,0.0828571428571428,0.3799999999999954,0.1457160706258874,271.62771743462685,557.01,12.06896551724138,True
of,557.68,557.8,0.12,0.06,0,2,0.06,0.0600000000000591,0.2270797963003722,219.6434056741273,557.74,16.666666666666668,False
what,557.86,558.0,0.14,0.02,0,4,0.035,0.0199999999999818,0.3170822836729928,250.18560824423804,557.9300000000001,28.57142857142857,False
we,558.02,558.1,0.08,0.08,0,2,0.04,0.0799999999999272,0.1570704385130524,229.6687974922617,558.06,25.0,False
want,558.18,558.42,0.24,0.06,0,4,0.06,0.0600000000000591,0.1974033520515375,191.351649864884,558.3,16.666666666666668,False
from,558.48,558.62,0.14,0.08,0,4,0.035,0.0800000000000409,0.0895781194975316,204.5961332350768,558.55,28.57142857142857,False
systems,558.7,559.38,0.68,1.5,0,7,0.0971428571428571,1.5,0.0991312692838528,252.0411508905379,559.04,10.294117647058822,True
are,560.88,561.02,0.14,0.08,0,3,0.0466666666666666,0.0800000000000409,0.2937459682428726,213.1731860997476,560.95,21.428571428571427,False
good,561.1,561.32,0.22,0.06,0,4,0.055,0.0599999999999454,0.3406611137649774,260.8228542659445,561.21,18.181818181818183,False
for,561.38,561.46,0.08,0.06,0,3,0.0266666666666666,0.0599999999999454,0.1839931571157629,221.85262633713504,561.4200000000001,37.5,False
designers,561.52,562.2,0.68,0.38,0,9,0.0755555555555555,0.3799999999999954,0.1977232615003951,208.61191859307323,561.86,13.235294117647058,True
of,562.58,562.68,0.1,0.06,0,2,0.05,0.0600000000000591,0.1323563391310275,202.9295281406484,562.63,20.0,False
explainable,562.74,563.34,0.6,0.06,0,11,0.0545454545454545,0.0599999999999454,0.1266994725382781,184.1998264435581,563.04,18.333333333333336,False
ais,563.4,563.96,0.56,2.12,0,3,0.1866666666666666,2.1200000000000045,0.1473101650342504,149.5322075726326,563.6800000000001,5.357142857142857,True
in,566.08,566.18,0.1,0.04,0,2,0.05,0.0400000000000773,0.2664343094146935,253.26863700573887,566.13,20.0,False
particular,566.22,566.86,0.64,0.52,0,10,0.064,0.5199999999999818,0.2057738172303742,253.51956203672785,566.54,15.625,True
ideas,567.38,567.92,0.54,0.04,0,5,0.108,0.0400000000000773,0.200932882238117,221.78744947075745,567.65,9.25925925925926,True
such,567.96,568.16,0.2,0.02,0,4,0.05,0.0199999999999818,0.0985237599103287,224.5850690880814,568.06,20.0,False
as,568.18,568.26,0.08,0.08,0,2,0.04,0.0800000000000409,0.1151067175574097,200.0713537748046,568.22,25.0,False
local,568.34,568.74,0.4,0.08,0,5,0.08,0.0800000000000409,0.2146046088878838,234.8828215754287,568.54,12.5,True
explanation,568.82,569.58,0.76,1.24,0,11,0.069090909090909,1.240000000000009,0.10749203563699,218.266771044154,569.2,14.473684210526317,True
and,570.82,570.96,0.14,0.06,0,3,0.0466666666666666,0.0599999999999454,0.1612437953472745,212.7997541280825,570.8900000000001,21.428571428571427,False
local,571.02,571.34,0.32,0.06,0,5,0.064,0.0599999999999454,0.2465349292430005,251.5962001812992,571.1800000000001,15.625,True
counterfactual,571.4,572.28,0.88,0.08,0,14,0.0628571428571428,0.0800000000000409,0.1640170866093145,194.1128427577439,571.8399999999999,15.909090909090908,True
faithfulness,572.36,573.14,0.78,0.8,0,12,0.065,0.8000000000000682,0.111268451539941,246.6059020019888,572.75,15.384615384615383,True
just,573.94,574.12,0.18,0.06,0,4,0.045,0.0599999999999454,0.207232652254137,180.61834283527963,574.03,22.22222222222222,False
mean,574.18,574.38,0.2,0.02,0,4,0.05,0.0199999999999818,0.2390858619336335,308.8939933294794,574.28,20.0,False
that,574.4,574.5,0.1,0.04,0,4,0.025,0.0399999999999636,0.3295247816974964,255.18863640916297,574.45,40.0,False
we,574.54,574.6,0.06,0.08,0,2,0.03,0.0799999999999272,0.3038557928247703,265.5634146006757,574.5699999999999,33.333333333333336,False
have,574.68,574.8,0.12,0.04,0,4,0.03,0.0400000000000773,0.3943655645526382,232.9506615347521,574.74,33.333333333333336,False
to,574.84,574.9,0.06,0.16,0,2,0.03,0.1599999999999681,0.1482948430738739,277.1169310374809,574.87,33.333333333333336,False
explain,575.06,575.52,0.46,0.12,0,7,0.0657142857142857,0.1200000000000045,0.1766287731225432,218.6225113124854,575.29,15.217391304347826,True
a,575.64,575.7,0.06,0.08,0,1,0.06,0.0799999999999272,0.2028120194345786,246.2717265225046,575.6700000000001,16.666666666666668,False
small,575.78,576.18,0.4,0.06,0,5,0.08,0.0600000000000591,0.3185779129438182,300.6577548172652,575.98,12.5,True
part,576.24,576.8,0.56,1.2,0,4,0.14,1.2000000000000457,0.2043373092384755,242.19520743576084,576.52,7.142857142857142,True
of,578.0,578.16,0.16,0.04,0,2,0.08,0.0400000000000773,0.2545585064116816,229.35216744720407,578.0799999999999,12.5,True
an,578.2,578.28,0.08,0.06,0,2,0.04,0.0600000000000591,0.1615811251012678,240.35788546590456,578.24,25.0,False
ais,578.34,578.8,0.46,0.02,0,3,0.1533333333333333,0.0200000000000954,0.2853461808856511,208.22958088868532,578.5699999999999,6.521739130434782,True
decision,578.82,579.24,0.42,0.02,0,8,0.0525,0.0199999999999818,0.0844732487038285,199.1528903814932,579.03,19.047619047619047,False
making,579.26,579.52,0.26,0.06,0,6,0.0433333333333333,0.0600000000000591,0.092216553016398,165.56672165751954,579.39,23.076923076923077,False
logic,579.58,580.04,0.46,0.54,0,5,0.092,0.5400000000000773,0.1346832449408868,214.11892732326552,579.81,10.869565217391305,True
the,580.58,580.66,0.08,0.04,0,3,0.0266666666666666,0.0400000000000773,0.1535539953706952,224.59797107958912,580.62,37.5,False
part,580.7,580.94,0.24,0.02,0,4,0.06,0.0199999999999818,0.2418765381041048,197.6413106839807,580.82,16.666666666666668,False
that's,580.96,581.1,0.14,0.02,0,6,0.0233333333333333,0.0199999999999818,0.1152182542025054,226.3482925252192,581.03,42.857142857142854,False
relevant,581.12,581.48,0.36,0.04,0,8,0.045,0.0399999999999636,0.114581208942425,165.8154240341575,581.3,22.22222222222222,False
for,581.52,581.6,0.08,0.04,0,3,0.0266666666666666,0.0399999999999636,0.0876481927905826,191.4604541219227,581.56,37.5,False
the,581.64,581.7,0.06,0.04,0,3,0.02,0.0399999999999636,0.1342438535622323,187.42868310785772,581.6700000000001,50.0,False
context,581.74,582.3,0.56,0.02,0,7,0.08,0.0200000000000954,0.0503002237049012,,582.02,12.499999999999998,True
at,582.32,582.4,0.08,0.04,0,2,0.04,0.0400000000000773,0.0433287644244341,,582.36,25.0,False
hand,582.44,582.84,0.4,1.92,0,4,0.1,1.919999999999959,0.0368274957949949,264.77690732619425,582.6400000000001,10.0,True
even,584.76,585.04,0.28,0.06,0,4,0.07,0.0600000000000591,0.2017041443009066,301.1012193059992,584.9,14.285714285714285,True
better,585.1,585.48,0.38,0.44,0,6,0.0633333333333333,0.4399999999999409,0.30320472372822,231.62566289863796,585.29,15.789473684210526,True
simple,585.92,586.26,0.34,0.06,0,6,0.0566666666666666,0.0600000000000591,0.2300710173599104,303.27036824711166,586.0899999999999,17.64705882352941,False
local,586.32,586.62,0.3,0.04,0,5,0.06,0.0399999999999636,0.2514100951587794,274.4806496668408,586.47,16.666666666666668,False
boundaries,586.66,587.24,0.58,0.96,0,10,0.0579999999999999,0.9600000000000364,0.1303981876678197,182.71917817450992,586.95,17.24137931034483,False
the,588.2,588.26,0.06,0.06,0,3,0.02,0.0600000000000591,0.2472085160790675,223.15303316095773,588.23,50.0,False
kinds,588.32,588.68,0.36,0.0,0,5,0.072,0.0,0.284196705539352,251.96613481375465,588.5,13.88888888888889,True
that,588.68,588.78,0.1,0.0,0,4,0.025,0.0,0.2923707329644273,245.70780454247145,588.73,40.0,False
are,588.78,588.86,0.08,0.08,0,3,0.0266666666666666,0.0800000000000409,0.3786440743497144,209.68427413533792,588.8199999999999,37.5,False
easiest,588.94,589.48,0.54,0.06,0,7,0.0771428571428571,0.0599999999999454,0.1306548381638171,255.0508527968621,589.21,12.962962962962962,True
to,589.54,589.62,0.08,0.08,0,2,0.04,0.0800000000000409,0.0666752017832312,298.6355218131512,589.5799999999999,25.0,False
explain,589.7,590.2,0.5,1.2,0,7,0.0714285714285714,1.1999999999999318,0.0804752579507687,171.47063903084856,589.95,14.0,True
are,591.4,591.54,0.14,0.1,0,3,0.0466666666666666,0.1000000000000227,0.4252327925686531,213.1346160868465,591.47,21.428571428571427,False
often,591.64,591.98,0.34,0.06,0,5,0.068,0.0599999999999454,0.2538312539097136,253.82772525469863,591.81,14.705882352941176,True
also,592.04,592.38,0.34,0.08,0,4,0.085,0.0800000000000409,0.2309583785324954,207.9201577509855,592.21,11.76470588235294,True
the,592.46,592.52,0.06,0.06,0,3,0.02,0.0600000000000591,0.2138720707994826,179.4359171157032,592.49,50.0,False
best,592.58,592.86,0.28,0.06,0,4,0.07,0.0599999999999454,0.1573577224708681,160.42224036306737,592.72,14.285714285714285,True
predictors,592.92,593.56,0.64,3.1,0,10,0.064,3.1000000000000227,0.0711533377874217,171.15798340491315,593.24,15.625,True
yeah,596.66,596.66,0.0,0.98,0,4,0.0,0.9800000000000182,,,596.66,inf,False
knowing,597.64,597.94,0.3,0.02,0,7,0.0428571428571428,0.0199999999999818,0.2578757910848657,199.0975915428424,597.79,23.333333333333336,False
what,597.96,598.1,0.14,0.02,0,4,0.035,0.0199999999999818,0.4626450853217929,164.56766992427222,598.03,28.57142857142857,False
we,598.12,598.2,0.08,0.08,0,2,0.04,0.0799999999999272,0.1702676499506144,266.9402478898173,598.1600000000001,25.0,False
want,598.28,598.56,0.28,0.06,0,4,0.07,0.0600000000000591,0.2016769899547105,227.59783358690885,598.42,14.285714285714285,True
from,598.62,598.76,0.14,0.04,0,4,0.035,0.0399999999999636,0.1818249460257754,304.3540531261374,598.69,28.57142857142857,False
explanation,598.8,599.42,0.62,0.06,0,11,0.0563636363636363,0.0600000000000591,0.1516216102745293,304.977940891062,599.1099999999999,17.741935483870968,False
though,599.48,599.62,0.14,,0,6,0.0233333333333333,0.0,0.3657220450333829,299.8652153525382,599.55,42.857142857142854,False
